Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Tracking Ratio [%]	Category Group	Category	Eye L/R	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Fixation Average Pupil Size X [px]	Fixation Average Pupil Size Y [px]	Fixation Average Pupil Diameter [mm]	Fixation Dispersion X [px]	Fixation Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Port Status	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	137	46560.3	46984.4	1715154141511.4	1715154141935.5	424.1	1605.6	317.3	4.4	4.4	4.4	33.0	17.1	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	118	46984.4	47012.3	1715154141935.5	1715154141963.3	27.9	-	-	-	-	-	-	-	1600.2	312.6	1661.8	316.3	1.1	2108.1	2881.7	-2745.6	41.0	69.7	42.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	138	47012.3	47336.1	1715154141963.3	1715154142287.2	323.8	1658.1	331.4	4.3	4.3	4.3	27.7	28.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	119	47336.1	47436.1	1715154142287.2	1715154142387.1	100.0	-	-	-	-	-	-	-	1646.3	345.2	438.0	379.3	24.7	6991.3	20296.5	-11875.5	247.3	435.1	20.1	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	139	47436.1	47560.1	1715154142387.1	1715154142511.2	124.1	416.6	396.6	4.7	4.7	4.7	36.1	26.3	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	120	47560.1	47584.3	1715154142511.2	1715154142535.4	24.2	-	-	-	-	-	-	-	416.5	400.1	327.3	402.7	1.4	3591.9	5636.6	-4625.8	58.6	120.3	66.1	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	140	47584.3	48115.9	1715154142535.4	1715154143067.0	531.6	340.4	393.6	4.6	4.6	4.6	67.9	64.3	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	141	48131.9	48463.9	1715154143082.9	1715154143415.0	332.0	359.5	392.8	4.6	4.6	4.6	28.9	35.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	121	48463.9	48488.0	1715154143415.0	1715154143439.1	24.2	-	-	-	-	-	-	-	350.1	392.6	391.1	389.4	0.8	1786.1	2559.0	-2378.5	32.3	60.1	49.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	142	48488.0	48687.8	1715154143439.1	1715154143638.9	199.8	391.8	387.8	4.7	4.7	4.7	20.2	29.3	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	122	48687.8	48719.8	1715154143638.9	1715154143670.9	31.9	-	-	-	-	-	-	-	390.2	381.3	531.4	388.2	2.7	6144.0	8443.6	-8726.2	84.6	188.8	49.9	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	143	48719.8	49003.7	1715154143670.9	1715154143954.8	284.0	541.1	397.1	4.7	4.7	4.7	23.4	20.1	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	144	49023.9	49243.7	1715154143975.0	1715154144194.8	219.8	579.7	391.6	4.8	4.8	4.8	19.3	20.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	123	49243.7	49275.7	1715154144194.8	1715154144226.8	32.0	-	-	-	-	-	-	-	572.8	387.7	775.0	391.3	3.6	8244.2	11669.8	-10650.7	111.2	235.0	49.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	145	49275.7	49487.7	1715154144226.8	1715154144438.8	212.0	778.6	391.6	4.6	4.6	4.6	35.7	19.1	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	124	49487.7	49511.6	1715154144438.8	1715154144462.7	23.9	-	-	-	-	-	-	-	787.9	387.9	739.1	386.4	0.9	2328.5	3062.0	-3098.5	37.1	76.3	50.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	146	49511.6	49675.6	1715154144462.7	1715154144626.7	164.0	729.6	396.6	4.6	4.6	4.6	23.1	23.8	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	125	49675.6	49699.6	1715154144626.7	1715154144650.7	24.0	-	-	-	-	-	-	-	723.4	397.5	778.8	392.4	1.1	2925.1	4029.7	-3820.7	46.5	97.4	49.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	147	49699.6	49859.5	1715154144650.7	1715154144810.6	159.9	802.7	389.7	4.6	4.6	4.6	30.4	19.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	126	49859.5	49887.5	1715154144810.6	1715154144838.6	28.0	-	-	-	-	-	-	-	805.7	402.4	806.5	399.3	10.6	22499.1	26940.0	-27063.7	379.7	506.5	42.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	148	49887.5	50055.5	1715154144838.6	1715154145006.6	168.0	801.8	389.9	4.5	4.5	4.5	19.3	20.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	149	50075.5	50295.3	1715154145026.6	1715154145246.4	219.8	829.4	383.6	4.6	4.6	4.6	17.4	7.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	127	50295.3	50343.4	1715154145246.4	1715154145294.4	48.1	-	-	-	-	-	-	-	829.7	383.9	1087.9	385.3	4.9	6947.9	12004.0	-11017.7	101.8	257.0	42.2	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	150	50343.4	50483.4	1715154145294.4	1715154145434.4	140.0	1084.8	388.5	4.5	4.5	4.5	22.7	10.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	151	50503.4	50871.3	1715154145454.5	1715154145822.4	367.9	1035.6	375.9	4.6	4.6	4.6	18.5	19.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	128	50871.3	50907.2	1715154145822.4	1715154145858.3	35.9	-	-	-	-	-	-	-	1034.5	377.6	1230.1	383.5	3.7	7706.0	10951.4	-10654.7	103.8	236.0	55.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	152	50907.2	51115.2	1715154145858.3	1715154146066.2	207.9	1251.6	387.3	4.5	4.5	4.5	31.9	15.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	129	51115.2	51139.1	1715154146066.2	1715154146090.2	23.9	-	-	-	-	-	-	-	1261.1	388.1	1222.0	392.9	0.7	1720.3	2339.3	-2234.4	29.3	56.5	50.6	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	153	51139.1	51347.1	1715154146090.2	1715154146298.2	208.0	1227.4	380.7	4.5	4.5	4.5	20.0	25.5	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	130	51347.1	51379.1	1715154146298.2	1715154146330.2	32.0	-	-	-	-	-	-	-	1227.5	375.3	1372.9	378.9	2.7	6013.7	8297.2	-8044.6	83.8	176.0	49.9	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	154	51379.1	51810.9	1715154146330.2	1715154146762.0	431.9	1368.3	385.0	4.4	4.4	4.4	41.4	27.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	131	51810.9	51843.0	1715154146762.0	1715154146794.1	32.1	-	-	-	-	-	-	-	1367.6	382.4	1504.8	369.5	2.5	5625.3	7681.7	-7651.4	78.0	161.3	49.9	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	155	51843.0	52198.9	1715154146794.1	1715154147149.9	355.9	1503.5	363.1	4.3	4.3	4.3	18.2	20.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	132	52198.9	52222.8	1715154147149.9	1715154147173.9	24.0	-	-	-	-	-	-	-	1496.6	357.9	1604.6	353.4	1.9	5040.0	7063.4	-6754.8	78.0	165.0	50.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	156	52222.8	52422.7	1715154147173.9	1715154147373.8	199.9	1611.6	349.3	4.2	4.2	4.2	37.6	22.8	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	133	52422.7	52446.8	1715154147373.8	1715154147397.8	24.0	-	-	-	-	-	-	-	1601.0	358.3	1657.1	360.6	1.0	3012.1	4145.1	-3903.7	43.5	98.3	50.3	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	157	52446.8	52706.7	1715154147397.8	1715154147657.8	259.9	1669.6	348.4	4.2	4.2	4.2	30.2	25.6	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	134	52706.7	52802.7	1715154147657.8	1715154147753.8	96.1	-	-	-	-	-	-	-	1671.5	344.0	405.1	440.3	24.9	7345.1	18583.8	-11753.8	258.9	417.9	25.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	158	52802.7	52950.7	1715154147753.8	1715154147901.7	147.9	401.5	441.2	4.5	4.5	4.5	20.5	10.6	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	135	52950.7	52982.6	1715154147901.7	1715154147933.7	31.9	-	-	-	-	-	-	-	401.4	438.1	355.1	418.5	1.4	2521.3	4314.5	-3419.6	44.7	94.4	37.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	159	52982.6	53278.6	1715154147933.7	1715154148229.7	296.0	339.5	417.1	4.4	4.4	4.4	31.1	16.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	160	53298.6	53414.5	1715154148249.7	1715154148365.6	115.9	370.3	413.8	4.4	4.4	4.4	10.4	9.5	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	136	53414.5	53446.6	1715154148365.6	1715154148397.7	32.1	-	-	-	-	-	-	-	378.3	414.6	569.7	406.8	3.5	7754.6	10876.7	-10391.4	110.1	236.1	50.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	161	53446.6	53686.5	1715154148397.7	1715154148637.6	239.9	587.6	415.3	4.3	4.3	4.3	30.2	18.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	137	53686.5	53710.5	1715154148637.6	1715154148661.5	23.9	-	-	-	-	-	-	-	597.7	418.8	541.3	414.5	1.1	2685.3	3727.6	-3524.4	44.3	83.4	49.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	162	53710.5	53862.5	1715154148661.5	1715154148813.6	152.0	520.2	424.9	4.3	4.3	4.3	39.8	19.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	138	53862.5	53890.4	1715154148813.6	1715154148841.5	27.9	-	-	-	-	-	-	-	510.7	427.3	668.4	418.7	2.7	6594.8	8708.2	-8763.6	97.4	185.8	43.1	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	163	53890.4	54054.6	1715154148841.5	1715154149005.6	164.2	667.8	428.8	4.3	4.3	4.3	18.6	20.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	139	54054.6	54086.4	1715154149005.6	1715154149037.5	31.9	-	-	-	-	-	-	-	669.7	425.8	867.8	418.3	3.6	7916.7	10669.4	-10777.6	112.9	228.9	50.2	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	164	54086.4	54418.3	1715154149037.5	1715154149369.3	331.8	847.1	412.5	4.3	4.3	4.3	59.6	21.3	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	140	54418.3	54450.2	1715154149369.3	1715154149401.3	32.0	-	-	-	-	-	-	-	824.6	418.0	1005.3	400.0	3.4	7759.7	10961.9	-10699.1	106.3	228.8	62.6	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	165	54490.2	54862.1	1715154149441.3	1715154149813.2	371.9	1041.3	402.0	4.3	4.3	4.3	40.2	46.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	141	54862.1	54898.1	1715154149813.2	1715154149849.2	36.0	-	-	-	-	-	-	-	1039.9	413.0	1074.4	398.2	14.0	26785.0	33498.3	-33997.7	387.5	646.3	44.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	166	54898.1	55266.0	1715154149849.2	1715154150217.1	367.9	1076.3	412.3	4.3	4.3	4.3	22.9	28.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	167	55286.0	55545.9	1715154150237.1	1715154150497.0	259.9	1045.9	415.0	4.4	4.4	4.4	22.8	22.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	168	55562.0	55822.0	1715154150513.0	1715154150773.1	260.0	1081.8	421.9	4.4	4.4	4.4	21.1	24.1	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	142	55862.0	55889.9	1715154150813.1	1715154150841.0	27.9	-	-	-	-	-	-	-	1057.5	405.2	1053.7	399.1	13.3	28025.6	33815.3	-33519.4	477.5	638.5	42.7	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	169	55889.9	55997.8	1715154150841.0	1715154150948.9	107.9	1051.6	405.5	4.5	4.5	4.5	6.2	30.7	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	143	55997.8	56021.8	1715154150948.9	1715154150972.9	24.0	-	-	-	-	-	-	-	1053.3	425.6	1107.7	405.9	1.1	2306.0	3076.6	-3216.3	43.7	73.9	50.2	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	170	56021.8	56357.8	1715154150972.9	1715154151308.9	336.0	1105.7	411.2	4.5	4.5	4.5	16.6	30.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	144	56357.8	56389.9	1715154151308.9	1715154151341.0	32.1	-	-	-	-	-	-	-	1104.1	418.3	1255.1	429.0	2.8	5653.5	8260.1	-7620.6	86.3	186.6	37.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	171	56389.9	56629.6	1715154151341.0	1715154151580.7	239.7	1264.2	436.5	4.4	4.4	4.4	21.0	26.3	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	145	56629.6	56657.6	1715154151580.7	1715154151608.7	28.0	-	-	-	-	-	-	-	1263.1	445.1	1377.9	433.4	2.2	5402.5	7459.5	-7074.1	77.6	154.7	57.2	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	172	56657.6	56861.7	1715154151608.7	1715154151812.7	204.0	1390.7	422.9	4.3	4.3	4.3	19.9	19.9	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	146	56897.7	56937.6	1715154151848.8	1715154151888.7	39.8	-	-	-	-	-	-	-	1399.7	422.5	1268.6	427.1	3.1	5972.4	8991.6	-14594.7	78.9	188.3	39.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	173	56937.6	57065.5	1715154151888.7	1715154152016.6	128.0	1255.8	426.1	4.4	4.4	4.4	28.3	26.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	147	57065.5	57109.7	1715154152016.6	1715154152060.7	44.1	-	-	-	-	-	-	-	1255.6	408.2	1504.7	414.1	4.6	6789.5	10771.5	-8972.6	104.5	228.1	45.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	174	57109.7	57281.6	1715154152060.7	1715154152232.7	171.9	1510.9	409.1	4.2	4.2	4.2	20.4	14.0	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	148	57281.6	57309.5	1715154152232.7	1715154152260.6	27.9	-	-	-	-	-	-	-	1515.3	410.5	1416.4	411.7	1.8	4498.8	6072.7	-6026.1	64.1	126.3	57.4	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	175	57309.5	57497.4	1715154152260.6	1715154152448.5	187.9	1406.6	420.9	4.3	4.3	4.3	18.9	20.8	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Blink	Right	40	57497.4	57653.4	1715154152448.5	1715154152604.5	155.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	176	57653.4	57797.4	1715154152604.5	1715154152748.4	144.0	1587.6	371.8	4.2	4.2	4.2	7.1	28.3	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	149	57797.4	57837.4	1715154152748.4	1715154152788.5	40.0	-	-	-	-	-	-	-	1581.1	388.0	1479.8	413.6	2.6	4242.3	7312.5	-6253.2	65.6	163.5	40.5	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	177	57837.4	58129.3	1715154152788.5	1715154153080.4	291.9	1454.3	412.2	4.3	4.3	4.3	51.1	34.5	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	150	58129.3	58161.3	1715154153080.4	1715154153112.4	32.0	-	-	-	-	-	-	-	1440.9	422.5	1582.0	405.2	2.6	5674.6	7610.1	-7969.6	79.9	172.2	49.8	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	178	58161.3	58309.3	1715154153112.4	1715154153260.3	148.0	1587.3	399.8	4.2	4.2	4.2	14.7	12.1	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	151	58309.3	58333.2	1715154153260.3	1715154153284.3	24.0	-	-	-	-	-	-	-	1597.9	399.5	1417.8	418.1	3.1	8554.0	12036.1	-11152.3	128.3	264.1	50.3	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	179	58333.2	59017.2	1715154153284.3	1715154153968.2	683.9	1403.9	425.2	4.4	4.4	4.4	54.5	29.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	180	59057.0	59260.9	1715154154008.1	1715154154212.0	203.9	1426.1	437.0	4.5	4.5	4.5	18.8	9.4	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	152	59260.9	59285.0	1715154154212.0	1715154154236.0	24.0	-	-	-	-	-	-	-	1420.0	435.0	1345.2	435.3	1.3	2989.9	4500.9	-4340.5	53.4	109.3	66.6	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	181	59285.0	59409.1	1715154154236.0	1715154154360.1	124.1	1353.8	427.0	4.6	4.6	4.6	21.2	16.6	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	153	59409.1	59432.9	1715154154360.1	1715154154384.0	23.8	-	-	-	-	-	-	-	1351.3	427.7	1260.7	424.9	1.6	4542.6	6283.1	-6170.8	67.8	138.1	50.3	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	182	59432.9	59724.8	1715154154384.0	1715154154675.9	292.0	1269.0	422.4	4.6	4.6	4.6	24.1	22.8	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Saccade	Right	154	59724.8	59756.8	1715154154675.9	1715154154707.9	32.0	-	-	-	-	-	-	-	1275.7	410.5	1407.1	422.9	2.4	5096.1	6968.0	-6563.3	75.3	144.0	50.0	-	-	-	-	-	-	-	-	-	-
Trial017	1715154094951.1	P3.rtf	0.0	117973.8	BC03015	92.9	Eye	Fixation	Right	183	59756.8	60560.6	1715154154707.9	1715154155511.7	803.8	1420.5	433.3	4.6	4.6	4.6	45.8	34.1	-	-	-	-	-	-	-	-	-	-	-	P3	-	-	-	-	-	-	-	-	-
